"station_id";"name";"latitude";"longitude";"type";"charging_speed";"charging_per_kwh"
115446;"0010000104-74";51.5591;5.08927;"Type2";"11kW";"0.37"
115447;"0010000104-80";52.355;5.16114;"Type2";"11kW";"0.34"
115448;"0010000104-80";52.3715;5.18623;"Type2";"11kW";"0.34"
115480;"0010000104-26";51.8381;4.97165;"Type2";"11kW";"0.37"
115516;"0010000104-32";51.8122;5.24501;"Type2";"11kW";"0.37"
115534;"0010000104-26";51.8388;4.99105;"Type2";"11kW";"0.37"
115575;"0010000104-26";51.8323;4.97969;"Type2";"11kW";"0.37"
115600;"0010000104-57";52.0523;5.07515;"Type2";"11kW";"0.37"
115629;"0010000104-68";52.2692;4.97391;"Type2";"11kW";"0.35"
115632;"0010000104-68";52.3588;5.17589;"Type2";"11kW";"0.35"
115635;"0010000104-68";52.2838;5.15715;"Type2";"11kW";"0.35"
115636;"0010000104-68";52.6395;5.06209;"Type2";"11kW";"0.35"
115640;"0010000104-68";52.3838;5.25664;"Type2";"11kW";"0.35"
115642;"0010000104-68";52.2958;5.2656;"Type2";"11kW";"0.35"
115643;"0010000104-68";52.6437;5.06159;"Type2";"11kW";"0.35"
115645;"0010000104-68";52.1308;5.19399;"Type2";"11kW";"0.35"
115646;"0010000104-68";52.1166;5.17952;"Type2";"11kW";"0.35"
115647;"0010000104-68";52.1295;5.19403;"Type2";"11kW";"0.35"
115648;"0010000104-68";52.0169;5.04628;"Type2";"11kW";"0.35"
115650;"0010000104-68";52.0914;5.23512;"Type2";"11kW";"0.35"
115651;"0010000104-68";52.0069;5.08046;"Type2";"11kW";"0.35"
115652;"0010000104-68";52.0145;5.16713;"Type2";"11kW";"0.35"
115653;"0010000104-68";52.0137;5.17991;"Type2";"11kW";"0.35"
115654;"0010000104-68";52.1067;5.17166;"Type2";"11kW";"0.35"
115657;"0010000104-68";52.013;5.04275;"Type2";"11kW";"0.35"
115659;"0010000104-68";52.0172;5.19508;"Type2";"11kW";"0.35"
115661;"0010000104-68";52.0285;5.15643;"Type2";"11kW";"0.35"
115662;"0010000104-68";52.0221;5.17735;"Type2";"11kW";"0.35"
115663;"0010000104-68";52.0672;5.27228;"Type2";"11kW";"0.35"
115667;"0010000104-68";52.0442;5.09076;"Type2";"11kW";"0.35"
115668;"0010000104-68";52.0505;5.0762;"Type2";"11kW";"0.35"
115669;"0010000104-68";52.0356;5.07854;"Type2";"11kW";"0.35"
115670;"0010000104-68";52.1037;5.17959;"Type2";"11kW";"0.35"
115673;"0010000104-68";52.331;5.0714;"Type2";"11kW";"0.35"
115674;"0010000104-68";52.0984;5.15792;"Type2";"11kW";"0.35"
115675;"0010000104-68";52.0194;5.09721;"Type2";"11kW";"0.35"
115676;"0010000104-68";52.0493;5.08478;"Type2";"11kW";"0.35"
115677;"0010000104-68";52.1315;5.18815;"Type2";"11kW";"0.35"
115678;"0010000104-68";52.0849;5.21243;"Type2";"11kW";"0.35"
115679;"0010000104-68";52.123;5.20319;"Type2";"11kW";"0.35"
115680;"0010000104-68";52.0192;5.09401;"Type2";"11kW";"0.35"
115681;"0010000104-68";52.0412;5.08374;"Type2";"11kW";"0.35"
115682;"0010000104-68";52.0157;5.09183;"Type2";"11kW";"0.35"
115683;"0010000104-68";52.0505;5.09833;"Type2";"11kW";"0.35"
115687;"0010000104-68";52.1079;5.17133;"Type2";"11kW";"0.35"
115688;"0010000104-68";52.0231;5.05139;"Type2";"11kW";"0.35"
115689;"0010000104-68";52.1189;5.17943;"Type2";"11kW";"0.35"
115690;"0010000104-68";52.0352;5.09322;"Type2";"11kW";"0.35"
115692;"0010000104-68";52.1344;5.22798;"Type2";"11kW";"0.35"
115693;"0010000104-68";51.9953;5.09338;"Type2";"11kW";"0.35"
115694;"0010000104-68";52.0123;5.1706;"Type2";"11kW";"0.35"
115696;"0010000104-68";52.1016;5.18195;"Type2";"11kW";"0.35"
115698;"0010000104-68";52.01;5.09712;"Type2";"11kW";"0.35"
115699;"0010000104-68";52.0097;5.03694;"Type2";"11kW";"0.35"
115700;"0010000104-68";52.0135;5.19143;"Type2";"11kW";"0.35"
115701;"0010000104-68";52.1014;5.25004;"Type2";"11kW";"0.35"
115703;"0010000104-68";52.4913;5.07009;"Type2";"11kW";"0.35"
115704;"0010000104-68";52.2402;5.11844;"Type2";"11kW";"0.35"
115705;"0010000104-68";52.012;5.04376;"Type2";"11kW";"0.35"
115706;"0010000104-68";52.4564;5.10404;"Type2";"11kW";"0.35"
115709;"0010000104-68";52.4942;4.9679;"Type2";"11kW";"0.35"
115710;"0010000104-68";52.3288;5.06577;"Type2";"11kW";"0.35"
115712;"0010000104-68";52.3689;5.27414;"Type2";"11kW";"0.35"
115713;"0010000104-68";52.662;5.04508;"Type2";"11kW";"0.35"
115716;"0010000104-68";52.0144;5.18631;"Type2";"11kW";"0.35"
115717;"0010000110-18";50.8031;4.94447;"Type2";"11kW";"0.32"
115718;"0010000110-18";50.8121;4.92864;"Type2";"11kW";"0.32"
115744;"EVB-P1630809";51.7255;5.15644;"Type2";"3.7kW";"0.33"
115755;"EVB-P1701372";52.2042;5.0216;"Type2";"3.7kW";"0.33"
115767;"EVB-P1628331";51.9464;5.20578;"Type2";"3.7kW";"0.33"
115783;"EVB-P1611830";51.6963;5.27814;"Type2";"3.7kW";"0.33"
115793;"EVB-P1608187";52.1405;5.02104;"Type2";"3.7kW";"0.33"
115795;"EVB-P1608182";52.007;5.0461;"Type2";"3.7kW";"0.33"
115818;"EVB-P1615470";51.5844;5.06422;"Type2";"3.7kW";"0.33"
115820;"EVB-P1615513";51.5849;5.06452;"Type2";"3.7kW";"0.33"
115831;"EVB-P1628195";51.3663;4.99154;"Type2";"3.7kW";"0.36"
115837;"EVB-P1630229";52.1546;4.96523;"Type2";"3.7kW";"0.33"
115839;"EVB-P1635046";51.4014;4.99042;"Type2";"3.7kW";"0.36"
115841;"EVB-P1635246";52.1954;4.9722;"Type2";"3.7kW";"0.33"
115844;"EVB-P1621009";51.5762;5.20179;"Type2";"3.7kW";"0.33"
115846;"EVB-P1607809";52.0855;5.04708;"Type2";"3.7kW";"0.33"
115847;"EVB-P1629320";52.3242;4.952;"Type2";"3.7kW";"0.33"
115848;"EVB-P1629321";52.3244;4.95169;"Type2";"3.7kW";"0.33"
115856;"EVB-P1630161";52.2319;5.17318;"Type2";"3.7kW";"0.33"
115861;"EVB-P1426099";52.2978;4.95466;"Type2";"3.7kW";"0.33"
116012;"Nuon EVB-P1607280";52.075;5.03612;"Type2";"7.4kW";"0.34"
116013;"Nuon EVB-P1552428";52.0832;5.11836;"Type2";"7.4kW";"0.34"
116014;"Nuon EVB-P1552333";52.1069;5.13033;"Type2";"7.4kW";"0.34"
116015;"Nuon EVB-P1552385";52.0854;5.10772;"Type2";"7.4kW";"0.34"
116016;"Nuon EVB-P1607241";52.0887;5.02262;"Type2";"7.4kW";"0.34"
116017;"Nuon EVB-P1552408";52.0997;5.10371;"Type2";"7.4kW";"0.34"
116018;"Nuon EVB-P1607244";52.0638;5.12901;"Type2";"7.4kW";"0.34"
116020;"Nuon EVB-P1608476";52.3214;4.9678;"Type2";"7.4kW";"0.37"
116096;"0010000110-18";51.3233;4.96115;"Type2";"11kW";"0.32"
116097;"0010000110-18";51.3131;4.94459;"Type2";"11kW";"0.32"
116109;"Ecotap";52.4282;5.07304;"Type2";"22kW";"0.33"
116118;"Ecotap";52.1218;5.19713;"Type2";"22kW";"0.33"
116123;"Ecotap";51.5613;5.07792;"Type2";"11kW";"0.33"
116130;"NL*LMS";51.8396;5.00806;"Type2";"22kW";"0.33"
116150;"Ecotap";51.9425;5.2196;"Type2";"22kW";"0.33"
116155;"Ecotap";51.5409;5.10286;"Type2";"22kW";"0.33"
116182;"Ecotap";52.2356;5.17333;"Type2";"22kW";"0.33"
116186;"Ecotap";51.8396;5.00806;"Type2";"22kW";"0.33"
116192;"Ecotap";52.1139;5.17347;"Type2";"22kW";"0.33"
116199;"Ecotap";52.0972;5.14456;"Type2";"22kW";"0.33"
116206;"Ecotap";51.5993;5.22142;"Type2";"1.8kW";"0.33"
116207;"Ecotap";52.1245;5.15238;"Type2";"11kW";"0.33"
116213;"NL*LMS";51.5391;5.09815;"Type2";"11kW";"0.33"
116216;"NL*LMS";52.0124;5.09956;"Type2";"11kW";"0.33"
116221;"Ecotap";51.7943;5.25926;"Type2";"22kW";"0.33"
116229;"Chargepoint";52.0874;5.11784;"Type2";"22kW";"0.33"
116231;"Ecotap";51.5907;5.02415;"Type2";"22kW";"0.33"
116235;"NL*LMS";52.0236;5.06762;"Type2";"11kW";"0.33"
116247;"NL*LMS";51.8396;5.00806;"Type2";"22kW";"0.33"
116249;"Ecotap";51.5899;5.0149;"Type2";"22kW";"0.33"
116265;"Ecotap";52.4013;5.26272;"Type2";"3.7kW";"0.33"
116270;"Ecotap";51.6749;5.07546;"Type2";"3.7kW";"0.33"
116277;"Ecotap";51.5419;5.10259;"Type2";"22kW";"0.33"
116284;"NL*LMS";51.8849;4.94968;"Type2";"3.7kW";"0.33"
116293;"NL*LMS";52.0982;5.15222;"Type2";"11kW";"0.33"
116296;"Ecotap";52.3301;4.97224;"Type2";"22kW";"0.33"
116312;"NL*LMS";51.633;5.22496;"Type2";"11kW";"0.33"
116327;"NL*LMS";51.5888;5.03154;"Type2";"11kW";"0.33"
116337;"Ecotap";51.6066;5.00412;"Type2";"22kW";"0.00"
116338;"Ecotap";51.6065;5.00132;"Type2";"22kW";"0.33"
116343;"Chargepoint";52.0873;5.11752;"Type2";"22kW";"0.33"
116344;"NL*LMS";52.1649;5.24001;"Type2";"11kW";"0.33"
116350;"NL*LMS";51.9517;5.025;"Type2";"3.7kW";"0.33"
116355;"Ecotap";51.6065;5.00115;"Type2";"22kW";"0.00"
116356;"Ecotap";51.6064;5.00413;"Type2";"22kW";"0.00"
116366;"NL*LMS";52.0132;5.10101;"Type2";"22kW";"0.33"
116368;"NL*LMS";51.6111;5.14289;"Type2";"11kW";"0.33"
116380;"Ecotap";51.9698;4.97803;"Type2";"22kW";"0.33"
116383;"Ecotap";51.6261;5.23762;"Type2";"22kW";"0.33"
116387;"NL*LMS";51.558;5.22552;"Type2";"11kW";"0.33"
116401;"Laadpaal24";52.494;4.98055;"Type2";"3.7kW";"0.33"
116402;"NL*LMS";52.048;5.11694;"Type2";"11kW";"0.33"
116404;"NL*LMS";52.1139;5.26037;"Type2";"11kW";"0.33"
116408;"Ecotap";52.1794;4.98816;"Type2";"22kW";"0.33"
116416;"Ecotap";52.3378;4.97296;"Type2";"22kW";"0.33"
116417;"Ecotap";52.1552;5.17712;"Type2";"22kW";"0.33"
116420;"NL*LMS";51.8389;4.95733;"Type2";"11kW";"0.33"
116424;"NL*LMS";51.594;5.09183;"Type2";"11kW";"0.33"
116428;"NL*LMS";51.5788;5.04966;"Type2";"11kW";"0.33"
116444;"NL*LMS";52.4069;4.93458;"Type2";"3.7kW";"0.33"
116446;"Ecotap";52.6461;5.04621;"Type2";"22kW";"0.33"
116460;"Ecotap";51.8361;4.9868;"Type2";"3.7kW";"0.33"
116463;"NL*LMS";51.5392;5.09801;"Type2";"11kW";"0.33"
116471;"NL*LMS";52.1089;5.1239;"Type2";"3.7kW";"0.30"
116474;"NL*LMS";51.8684;4.99374;"Type2";"11kW";"0.33"
116475;"Ecotap";51.6853;5.27551;"Type2";"22kW";"0.33"
116479;"NL*LMS";51.839;4.95731;"Type2";"11kW";"0.33"
116508;"NL*LMS";51.7259;5.2514;"Type2";"11kW";"0.33"
116515;"Ecotap";52.0554;5.22647;"Type2";"22kW";"0.33"
116518;"Ecotap";52.0392;5.14114;"Type2";"22kW";"0.33"
116541;"Ecotap";52.2058;5.21711;"Type2";"22kW";"0.33"
116551;"Ecotap";52.026;5.17574;"Type2";"22kW";"0.33"
116566;"Ecotap";51.8712;5.07483;"Type2";"22kW";"0.33"
116572;"Ecotap";52.2977;4.95075;"Type2";"22kW";"0.33"
116573;"Ecotap";51.8315;4.99172;"Type2";"11kW";"0.33"
116580;"NL*LMS";51.5941;5.00992;"Type2";"11kW";"0.33"
116604;"Ecotap";52.0643;5.1952;"Type2";"22kW";"0.33"
116606;"NL*LMS";51.6783;5.13579;"Type2";"11kW";"0.37"
116609;"Ecotap";51.6251;4.94566;"Type2";"3.7kW";"0.33"
116630;"Ecotap";52.0202;5.15086;"Type2";"22kW";"0.33"
116636;"Ecotap";51.5797;5.13115;"Type2";"3.7kW";"0.33"
116652;"Ecotap";51.561;5.05709;"Type2";"22kW";"0.33"
116658;"Ecotap";52.0219;5.04109;"Type2";"3.7kW";"0.33"
116667;"Ecotap";51.5596;5.03517;"Type2";"22kW";"0.33"
116669;"Ecotap";51.6772;5.05963;"Type2";"11kW";"0.33"
116679;"Leen van Hoogdalem";51.9856;5.07084;"Type2";"3.7kW";"0.46"
116684;"Ecotap";52.1053;5.0639;"Type2";"22kW";"0.33"
116689;"Ecotap";51.6863;5.27398;"Type2";"22kW";"0.33"
116692;"Ecotap";51.8375;5.00205;"Type2";"3.7kW";"0.33"
116705;"Ecotap";52.2938;5.15375;"Type2";"11kW";"0.33"
116742;"Okkerse & Schop Advocaten";52.3501;5.19114;"Type2";"11kW";"0.46"
116749;"NL*LMS";52.6555;5.06371;"Type2";"11kW";"0.33"
116751;"NL*LMS";52.6428;5.06378;"Type2";"11kW";"0.33"
116754;"Ecotap";52.6419;5.04917;"Type2";"22kW";"0.33"
116755;"NL*LMS";52.1145;5.13913;"Type2";"11kW";"0.33"
116758;"Ecotap";52.2101;5.27143;"Type2";"22kW";"0.33"
116774;"VvE Joris Ivensplein";52.3587;4.99045;"Type2";"11kW";"0.46"
116775;"NL*LMS";51.8747;5.20445;"Type2";"11kW";"0.33"
116778;"5.039460";51.6725;5.03905;"Type2";"11kW";"0.33"
116804;"Ecotap";52.1111;5.12514;"Type2";"11kW";"0.33"
116808;"Ecotap";51.0995;5.07115;"Type2";"22kW";"0.33"
116816;"NL*LMS";51.6925;5.08374;"Type2";"11kW";"0.33"
116827;"Ecotap";51.8045;5.25783;"Type2";"22kW";"0.33"
116833;"NL*LMS";51.8276;5.13168;"Type2";"11kW";"0.33"
116836;"Ecotap";51.8849;5.18672;"Type2";"22kW";"0.33"
116857;"Ecotap";52.0131;5.02772;"Type2";"22kW";"0.33"
116866;"NL*LMS";52.277;4.97151;"Type2";"3.7kW";"0.37"
116869;"NL*LMS";51.8247;5.0478;"Type2";"11kW";"0.33"
116877;"Ecotap";51.6862;5.05802;"Type2";"11kW";"0.33"
116889;"Chargepoint";51.629;5.23406;"Type2";"22kW";"0.33"
116904;"NL*LMS";52.1284;5.04081;"Type2";"11kW";"0.33"
116947;"Ecotap";52.2998;4.94148;"Type2";"22kW";"0.33"
116955;"NL*LMS";52.1159;5.04893;"Type2";"11kW";"0.42"
116957;"Ecotap";52.1083;5.19092;"Type2";"22kW";"0.33"
116965;"NL*LMS";51.6898;5.06103;"Type2";"11kW";"0.33"
116966;"Ecotap";52.6666;5.10182;"Type2";"22kW";"0.33"
116976;"Ecotap";52.2264;5.17319;"Type2";"22kW";"0.33"
116977;"Ecotap";51.5392;5.03493;"Type2";"22kW";"0.33"
116985;"NL*LMS";51.6709;5.03655;"Type2";"11kW";"0.33"
116992;"Common Fund for Commodities";52.3737;4.93369;"Type2";"11kW";"0.42"
117002;"Ecotap";51.6749;5.05528;"Type2";"22kW";"0.33"
117005;"NL*LMS";51.6923;5.06686;"Type2";"22kW";"0.33"
117023;"Ecotap";51.6183;5.06987;"Type2";"22kW";"0.33"
117034;"Ecotap";52.3144;4.94031;"Type2";"22kW";"0.33"
117040;"Ecotap";52.2518;5.2312;"Type2";"22kW";"0.33"
117045;"Ecotap";52.0324;5.09977;"Type2";"22kW";"0.33"
117050;"Ecotap";52.6387;5.05995;"Type2";"11kW";"0.33"
117053;"Ecotap";52.306;4.95083;"Type2";"22kW";"0.46"
117062;"NL*LMS";51.5962;4.98242;"Type2";"11kW";"0.46"
117066;"Ecotap";52.0998;5.02855;"Type2";"22kW";"0.33"
117081;"Ecotap";51.658;5.20904;"Type2";"22kW";"0.33"
117092;"NL*LMS";51.5837;5.18565;"Type2";"11kW";"0.33"
117097;"Ecotap";52.108;5.19154;"Type2";"22kW";"0.33"
117099;"Ecotap";51.5901;5.02442;"Type2";"22kW";"0.33"
117103;"Ecotap";51.6999;5.04766;"Type2";"22kW";"0.33"
117104;"Elbizz";51.9923;5.19284;"Type2";"22kW";"0.46"
117109;"Ecotap";51.6762;5.04589;"Type2";"22kW";"0.33"
117110;"Ecotap";51.6859;5.08258;"Type2";"22kW";"0.33"
117111;"Ecotap";51.6844;5.09397;"Type2";"22kW";"0.33"
117114;"Elbizz";52.2014;5.2326;"Type2";"22kW";"0.33"
117126;"Ecotap";52.3074;4.94647;"Type2";"22kW";"0.33"
117142;"Ecotap";52.7754;5.03317;"Type2";"22kW";"0.33"
117145;"NL*LMS";52.0708;5.24613;"Type2";"3.7kW";"0.46"
117164;"Hotel Fauwater";51.2319;4.93943;"Type2";"22kW";"0.27"
117167;"Ecotap";51.8828;5.26596;"Type2";"11kW";"0.33"
117170;"Euro Space center";50.0131;5.22698;"Type2";"11kW";"0.00"
117216;"Edgar Pieters";52.5067;4.95708;"Type2";"11kW";"0.46"
117225;"Ecotap";51.6878;4.94599;"Type2";"22kW";"0.33"
117233;"Ecotap";52.0641;5.19575;"Type2";"22kW";"0.33"
117241;"Ecotap";52.071;5.26133;"Type2";"22kW";"0.33"
117256;"Mekenkamp";51.8726;5.05368;"Type2";"11kW";"0.46"
117274;"Ecotap";51.6774;5.05136;"Type2";"3.7kW";"0.33"
117294;"Chargepoint";52.1254;5.04909;"Type2";"11kW";"0.33"
117345;"Ecotap";51.6974;5.27814;"Type2";"22kW";"0.33"
117347;"Ecotap";52.364;5.18555;"Type2";"3.7kW";"0.33"
117362;"Laadpaal24";52.1095;5.04659;"Type2";"3.7kW";"0.33"
117368;"Laadpaal24";51.6888;5.0917;"Type2";"3.7kW";"0.33"
117369;"Laadpaal24";51.5861;5.19979;"Type2";"22kW";"0.33"
117370;"Laadpaal24";51.586;5.19987;"Type2";"22kW";"0.33"
117379;"Laadpaal24";51.9532;5.20256;"Type2";"3.7kW";"0.13"
117387;"Laadpaal24";51.6941;5.25824;"Type2";"11kW";"0.13"
117391;"Laadpaal24";52.1031;4.9975;"Type2";"22kW";"0.30"
117399;"Laadpaal24";52.0956;4.99651;"Type2";"3.7kW";"0.33"
117401;"Laadpaal24";51.6338;5.239;"Type2";"11kW";"0.30"
117402;"Laadpaal24";51.8319;4.97824;"Type2";"11kW";"0.30"
117407;"Elbizz";52.088;5.1592;"Type2";"22kW";"0.33"
117437;"0010000104-148";52.5047;5.05975;"Type2";"11kW";"0.37"
117444;"0010000104-148";52.4991;5.07328;"Type2";"11kW";"0.37"
117446;"0010000104-74";51.57;5.08488;"Type2";"11kW";"0.37"
117447;"0010000104-74";51.5511;5.0951;"Type2";"11kW";"0.37"
117448;"0010000104-74";51.5639;5.07627;"Type2";"11kW";"0.37"
117454;"0010000104-77";52.271;4.97464;"Type2";"11kW";"0.37"
117460;"EVB-P1644129";52.309;5.24465;"Type2";"3.7kW";"0.33"
117464;"EVB-P1604222";52.0788;4.91237;"Type2";"3.7kW";"0.33"
117470;"EVB-P1611558";51.5837;5.05959;"Type2";"7.4kW";"0.33"
117471;"EVB-P1621048";51.0572;5.22014;"Type2";"3.7kW";"0.36"
117486;"EVB-P1608196";52.4968;4.93311;"Type2";"3.7kW";"0.33"
117489;"EVB-P1615579";51.1926;5.11642;"Type2";"3.7kW";"0.36"
117493;"EVB-P1640327";52.0311;5.10943;"Type2";"3.7kW";"0.33"
117523;"EVB-P1704839";52.248;5.22471;"Type2";"3.7kW";"0.33"
117536;"EVB-P1615044";52.1596;5.19002;"Type2";"3.7kW";"0.33"
117537;"EVB-P1604493";52.2902;5.19683;"Type2";"3.7kW";"0.33"
117809;"BEALLEGO000931";50.8165;5.18117;"Type2";"11kW";"0.39"
117836;"NL*LMS";52.0804;5.11926;"Type2";"3.7kW";"0.33"
117838;"NL*LMS";52.0876;5.10845;"Type2";"11kW";"0.33"
117879;"Nuon EVB-P1552057";52.3398;4.94854;"Type2";"7.4kW";"0.37"
117880;"Nuon EVB-P1608485";52.3529;4.91691;"Type2";"7.4kW";"0.37"
117911;"0010000110-19";51.0393;5.17375;"Type2";"11kW";"0.32"
117912;"0010000110-18";50.9773;4.97444;"Type2";"11kW";"0.32"
117913;"BEALLEGO000005";50.7078;5.25201;"Type2";"43kW";"0.39"
117914;"BEALLEGO000007";50.7528;4.95176;"Chademo";"50kW";"0.69"
117939;"0010000110-18";51.0019;4.98461;"Type2";"11kW";"0.32"
117980;"EVB-P1620862";52.3601;5.26041;"Type2";"3.7kW";"0.33"
117996;"EVB-P1602167";52.3053;4.95026;"Type2";"3.7kW";"0.33"
118002;"EVB-P1602413";51.7923;5.03104;"Type2";"3.7kW";"0.33"
118014;"EVB-P1639406";52.2716;5.25156;"Type2";"3.7kW";"0.33"
118017;"EVB-P1437050";52.2142;5.01735;"Type2";"7.4kW";"0.33"
118020;"EVB-P1611651";52.3114;4.94609;"Type2";"3.7kW";"0.33"
118025;"EVB-P1602425";52.0683;5.0879;"Type2";"3.7kW";"0.33"
118027;"EVB-P1536579";52.0264;5.10721;"Type2";"7.4kW";"0.33"
118144;"AL124";52.0888;5.24855;"Type2";"11kW";"0.38"
118150;"AL133";53.3618;5.21504;"Type2";"11kW";"0.38"
118152;"AL135";51.467;5.2594;"Type2";"11kW";"0.38"
118175;"AL160";51.9711;4.94174;"Type2";"11kW";"0.38"
118201;"AL190";53.3658;5.21288;"Type2";"11kW";"0.38"
118275;"AL279";52.1011;5.22147;"Type2";"11kW";"0.38"
118287;"AL290";51.3703;5.25921;"Type2";"11kW";"0.38"
118293;"AL296";51.3618;5.21824;"Type2";"11kW";"0.38"
118335;"AL339";52.0228;5.14517;"Type2";"11kW";"0.38"
118362;"AL369";52.0344;5.16458;"Type2";"11kW";"0.38"
118364;"PP002631";52.0909;4.95839;"Type2";"11kW";"0.38"
118365;"AL372";51.9721;4.95059;"Type2";"11kW";"0.38"
118368;"AL375";52.0343;5.17272;"Type2";"11kW";"0.38"
118374;"UTPITIC525";52.092;5.12933;"Type2";"11kW";"0.38"
118394;"PP002528";52.0141;5.18205;"Type2";"11kW";"0.38"
118395;"AL400";52.0229;5.15973;"Type2";"11kW";"0.38"
118396;"AL401";51.3618;5.16229;"Type2";"11kW";"0.38"
118397;"AL402";51.4068;5.14981;"Type2";"11kW";"0.38"
118400;"AL406";52.0266;5.16071;"Type2";"11kW";"0.38"
118403;"AL409";52.0467;4.94951;"Type2";"11kW";"0.38"
118410;"AL416";51.9875;5.08212;"Type2";"11kW";"0.38"
118416;"AL422";51.688;5.06923;"Type2";"11kW";"0.38"
118417;"AL423";51.6924;5.0664;"Type2";"11kW";"0.38"
118418;"AL424";52.0441;4.9407;"Type2";"11kW";"0.38"
118421;"AL547";52.0162;5.04021;"Type2";"11kW";"0.38"
118422;"AL428";51.9893;5.10926;"Type2";"11kW";"0.38"
118427;"AL433";52.0214;5.02783;"Type2";"11kW";"0.38"
118448;"PNB-ENO001";51.5227;5.06461;"Type2";"11kW";"0.38"
118450;"PNB-ENO015";51.5757;5.01432;"Type2";"11kW";"0.38"
118454;"AL734";52.3772;5.21586;"Type2";"11kW";"0.38"
118459;"AL556";52.0466;5.08924;"Type2";"11kW";"0.38"
118462;"PNB-ENO050";51.6938;5.19818;"Type2";"11kW";"0.38"
118464;"DB0153";51.8314;5.24951;"Type2";"11kW";"0.38"
118465;"PP002599";52.5066;4.95387;"Type2";"11kW";"0.38"
118476;"DB0044";52.106;5.24011;"Type2";"11kW";"0.38"
118479;"DB0258";52.0652;5.25866;"Type2";"11kW";"0.38"
118496;"AL683";52.3755;5.23782;"Type2";"11kW";"0.38"
118498;"AL705";52.017;5.04771;"Type2";"11kW";"0.38"
118499;"DB0319";52.3275;5.11731;"Type2";"11kW";"0.38"
118501;"AL739";52.0442;4.95096;"Type2";"11kW";"0.38"
118504;"AL764";52.0524;5.23127;"Type2";"11kW";"0.38"
118524;"AL732";52.2735;5.17917;"Type2";"11kW";"0.38"
118526;"PNB-ENO110";51.7289;5.25753;"Type2";"11kW";"0.38"
118533;"PNB-REE0090";51.564;5.10048;"Type2";"11kW";"0.38"
118536;"AL597";52.2735;5.15371;"Type2";"11kW";"0.38"
118538;"DB0270";52.1385;5.03914;"Type2";"11kW";"0.38"
118540;"DB0302";52.2563;5.22151;"Type2";"11kW";"0.38"
118541;"AL469";52.2745;5.16084;"Type2";"11kW";"0.38"
118548;"PP002272";52.3115;5.0274;"Type2";"11kW";"0.38"
118550;"AL541";52.2702;5.17504;"Type2";"11kW";"0.38"
118552;"PP002540";52.3063;5.04289;"Type2";"11kW";"0.38"
118555;"DB0275";51.9488;5.20552;"Type2";"11kW";"0.38"
118560;"DB0167";52.492;5.0642;"Type2";"11kW";"0.38"
118561;"PNB-ENO064";51.6884;5.06289;"Type2";"11kW";"0.38"
118565;"PNB-ENO004";51.6943;5.09962;"Type2";"11kW";"0.38"
118567;"AL802";51.5527;4.94584;"Type2";"11kW";"0.38"
118568;"PP002524";52.6465;5.05435;"Type2";"11kW";"0.38"
118572;"UTPITIC516";52.0992;5.14243;"Type2";"11kW";"0.38"
118574;"AL658";52.3725;5.22272;"Type2";"11kW";"0.38"
118577;"PNB-ENO108";51.7211;5.26539;"Type2";"11kW";"0.38"
118583;"AL555";52.0271;5.09196;"Type2";"11kW";"0.38"
118584;"AL665";52.0264;5.13928;"Type2";"11kW";"0.38"
118589;"AL875";52.0674;5.19192;"Type2";"11kW";"0.38"
118590;"AL577";52.277;5.17898;"Type2";"11kW";"0.38"
118592;"PP002284";52.2293;5.16859;"Type2";"11kW";"0.38"
118595;"AL927";52.6427;5.05208;"Type2";"11kW";"0.38"
118603;"PNB-REE0044";51.5788;5.00505;"Type2";"11kW";"0.38"
118608;"AL537";52.2774;5.16366;"Type2";"11kW";"0.38"
118612;"PNB-REE0084";51.5524;5.05403;"Type2";"11kW";"0.38"
118616;"DB0283";51.6978;5.22313;"Type2";"11kW";"0.38"
118620;"PNB-ENO020";51.6544;5.03923;"Type2";"11kW";"0.38"
118624;"DB0364";51.7281;5.25644;"Type2";"11kW";"0.38"
118632;"DB0151";51.881;5.11121;"Type2";"11kW";"0.38"
118640;"DB0303";52.2536;5.22887;"Type2";"11kW";"0.38"
118642;"UTPITRE506";52.1137;5.10922;"Type2";"11kW";"0.38"
118651;"DB0256";52.0745;5.12129;"Type2";"11kW";"0.38"
118654;"DB0285";51.9472;5.23478;"Type2";"11kW";"0.38"
118661;"PNB-ENO007";51.6752;5.03917;"Type2";"11kW";"0.38"
118662;"AL895";51.6931;5.27802;"Type2";"11kW";"0.38"
118679;"DB0164";52.2653;5.04533;"Type2";"11kW";"0.38"
118704;"REE628";52.1345;5.04342;"Type2";"11kW";"0.38"
118705;"REE629";52.1428;5.04073;"Type2";"11kW";"0.38"
118706;"REE630";52.214;4.93102;"Type2";"11kW";"0.38"
118707;"REE631";52.0263;5.07636;"Type2";"11kW";"0.38"
118713;"REE638";52.1357;5.02853;"Type2";"11kW";"0.38"
118714;"REE639";52.1795;5.02007;"Type2";"11kW";"0.38"
118719;"PP002297";52.1757;5.27035;"Type2";"11kW";"0.38"
118737;"EV0215";52.2231;5.15717;"Type2";"11kW";"0.38"
118740;"PNB-REE0089";51.5553;5.06131;"Type2";"11kW";"0.38"
118741;"PNB-REE0086";51.576;5.08681;"Type2";"11kW";"0.38"
118742;"PNB-REE0091";51.5573;5.07502;"Type2";"11kW";"0.38"
